PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived,AgeGroup,FareCategory,SocialStatus,Child,FarePerPerson,FamilyType
4426,2,male,34.0,0,0,101.78,S,1,1,1,Young Adult,High,Middle,0,101.78,Single
4427,1,female,14.0,1,0,243.31125,S,2,0,1,Teen,Very High,Upper,1,121.655625,Small Family
4428,1,male,1.0,1,0,243.31125,S,2,0,1,Child,Very High,Upper,1,121.655625,Small Family
4429,1,male,25.0,3,1,140.75,S,5,0,1,Young Adult,High,Upper,0,28.15,Large Family
4430,3,male,29.0,0,0,46.69,C,1,1,0,Young Adult,Medium,Lower,0,46.69,Single
4431,3,male,19.0,1,0,36.23,C,2,0,0,Teen,Medium,Lower,0,18.115,Small Family
4432,3,female,32.0,1,1,26.27,S,3,0,0,Young Adult,Medium,Lower,0,8.756666666666666,Small Family
4433,2,male,37.0,0,1,88.04,S,2,0,0,Adult,High,Middle,0,44.02,Small Family
4434,3,female,39.0,2,0,13.29,S,3,0,1,Adult,Low,Lower,0,4.43,Small Family
4435,1,female,1.0,0,0,144.68,S,1,1,1,Child,High,Upper,1,144.68,Single
4436,2,female,13.0,0,1,91.09,S,2,0,1,Teen,High,Middle,1,45.545,Small Family
4437,2,male,26.0,0,0,108.09,Q,1,1,0,Young Adult,High,Middle,0,108.09,Single
4438,3,female,37.0,0,0,54.32,S,1,1,1,Adult,Medium,Lower,0,54.32,Single
4439,3,female,36.0,2,3,48.74,S,6,0,1,Adult,Medium,Lower,0,8.123333333333333,Large Family
4440,1,male,36.0,1,0,103.02,S,2,0,0,Adult,High,Upper,0,51.51,Small Family
4441,3,female,25.0,0,0,53.47,S,1,1,1,Young Adult,Medium,Lower,0,53.47,Single
4442,3,female,26.0,1,2,29.88,S,4,0,1,Young Adult,Medium,Lower,0,7.47,Small Family
4443,1,female,21.0,0,1,243.31125,C,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4444,2,female,40.0,0,2,49.32,S,3,0,1,Adult,Medium,Middle,0,16.44,Small Family
4445,2,male,18.0,0,0,83.65,S,1,1,0,Teen,High,Middle,0,83.65,Single
4446,3,female,41.0,0,0,18.93,Q,1,1,0,Adult,Low,Lower,0,18.93,Single
4447,1,male,33.0,0,1,243.31125,C,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4448,3,male,29.0,1,0,31.76,C,2,0,0,Young Adult,Medium,Lower,0,15.88,Small Family
4449,2,female,21.0,0,1,61.31,S,2,0,1,Young Adult,Medium,Middle,0,30.655,Small Family
4450,3,female,12.0,0,0,48.21,Q,1,1,1,Child,Medium,Lower,1,48.21,Single
4451,2,male,22.0,0,1,70.16,C,2,0,0,Young Adult,Medium,Middle,0,35.08,Small Family
4452,3,male,26.0,0,0,29.58,C,1,1,0,Young Adult,Medium,Lower,0,29.58,Single
4453,3,female,1.0,3,0,5.1,Q,4,0,1,Child,Low,Lower,1,1.275,Small Family
4454,3,female,27.0,0,0,49.98,Q,1,1,1,Young Adult,Medium,Lower,0,49.98,Single
4455,3,male,42.0,2,1,32.11,S,4,0,0,Adult,Medium,Lower,0,8.0275,Small Family
4456,1,female,37.0,0,0,243.31125,S,1,1,1,Adult,Very High,Upper,0,243.31125,Single
4457,3,male,24.0,1,0,46.88,S,2,0,0,Young Adult,Medium,Lower,0,23.44,Small Family
4458,1,male,31.0,0,0,196.66,S,1,1,0,Young Adult,Very High,Upper,0,196.66,Single
4459,2,male,23.0,3,0,61.72,S,4,0,0,Young Adult,Medium,Middle,0,15.43,Small Family
4460,3,female,32.0,0,1,36.67,S,2,0,1,Young Adult,Medium,Lower,0,18.335,Small Family
4461,2,male,50.0,0,0,58.66,S,1,1,0,Adult,Medium,Middle,0,58.66,Single
4462,3,female,43.0,4,0,14.99,S,5,0,1,Adult,Low,Lower,0,2.998,Large Family
4463,3,male,37.0,2,0,21.46,S,3,0,0,Adult,Low,Lower,0,7.153333333333333,Small Family
4464,1,male,24.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
4465,3,male,40.0,4,2,59.56,C,7,0,0,Adult,Medium,Lower,0,8.508571428571429,Large Family
4466,2,male,8.0,1,0,43.28,Q,2,0,1,Child,Medium,Middle,1,21.64,Small Family
4467,1,male,27.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
4468,1,male,38.0,0,0,183.85,S,1,1,0,Adult,Very High,Upper,0,183.85,Single
4469,3,male,40.0,0,1,28.16,S,2,0,0,Adult,Medium,Lower,0,14.08,Small Family
4470,3,female,39.0,0,0,29.41,S,1,1,1,Adult,Medium,Lower,0,29.41,Single
4471,3,male,34.0,1,1,35.19,C,3,0,0,Young Adult,Medium,Lower,0,11.729999999999999,Small Family
4472,3,male,27.0,0,0,37.76,S,1,1,0,Young Adult,Medium,Lower,0,37.76,Single
4473,1,male,37.0,0,1,243.31125,S,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
4474,2,female,18.0,2,0,46.33,C,3,0,1,Teen,Medium,Middle,0,15.443333333333333,Small Family
4475,3,male,19.0,0,2,50.04,Q,3,0,0,Teen,Medium,Lower,0,16.68,Small Family
4476,2,male,31.0,4,0,42.12,S,5,0,1,Young Adult,Medium,Middle,0,8.424,Large Family
4477,2,male,32.0,3,0,80.1,S,4,0,0,Young Adult,High,Middle,0,20.025,Small Family
4478,2,male,6.0,3,1,88.34,S,5,0,1,Child,High,Middle,1,17.668,Large Family
4479,3,female,36.0,1,0,47.19,S,2,0,1,Adult,Medium,Lower,0,23.595,Small Family
4480,3,female,40.0,0,0,37.1,C,1,1,1,Adult,Medium,Lower,0,37.1,Single
4481,1,female,29.0,0,2,167.37,Q,3,0,1,Young Adult,Very High,Upper,0,55.79,Small Family
4482,2,female,61.0,0,0,65.79,S,1,1,1,Senior,Medium,Middle,0,65.79,Single
4483,3,male,21.0,0,0,10.73,C,1,1,1,Young Adult,Low,Lower,0,10.73,Single
4484,3,male,25.0,1,0,21.58,S,2,0,0,Young Adult,Low,Lower,0,10.79,Small Family
4485,1,male,25.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
4486,3,male,29.0,3,1,21.77,S,5,0,0,Young Adult,Low,Lower,0,4.354,Large Family
4487,1,female,26.0,2,0,243.31125,C,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
4488,2,female,12.0,0,0,110.35,C,1,1,1,Child,High,Middle,1,110.35,Single
4489,3,female,23.0,0,0,46.13,S,1,1,1,Young Adult,Medium,Lower,0,46.13,Single
4490,3,female,29.0,0,0,23.99,S,1,1,0,Young Adult,Low,Lower,0,23.99,Single
4491,2,male,46.0,2,2,115.87,S,5,0,0,Adult,High,Middle,0,23.174,Large Family
4492,3,female,59.0,1,1,39.51,C,3,0,1,Adult,Medium,Lower,0,13.17,Small Family
4493,3,female,47.0,0,0,5.21,S,1,1,1,Adult,Low,Lower,0,5.21,Single
4494,3,female,20.0,0,0,25.91,S,1,1,1,Young Adult,Medium,Lower,0,25.91,Single
4495,3,male,21.0,0,2,20.98,C,3,0,0,Young Adult,Low,Lower,0,6.993333333333333,Small Family
4496,3,male,28.0,3,0,16.98,S,4,0,0,Young Adult,Low,Lower,0,4.245,Small Family
4497,2,male,53.0,0,0,90.54,S,1,1,1,Adult,High,Middle,0,90.54,Single
4498,1,male,28.0,0,0,155.12,C,1,1,1,Young Adult,Very High,Upper,0,155.12,Single
4499,2,male,13.0,2,0,99.35,S,3,0,1,Teen,High,Middle,1,33.11666666666667,Small Family
4500,2,female,23.0,2,1,51.31,S,4,0,1,Young Adult,Medium,Middle,0,12.8275,Small Family
4501,3,male,40.0,2,0,16.78,S,3,0,0,Adult,Low,Lower,0,5.593333333333334,Small Family
4502,3,male,39.0,0,2,14.59,S,3,0,0,Adult,Low,Lower,0,4.863333333333333,Small Family
4503,2,male,27.0,1,0,117.81,S,2,0,1,Young Adult,High,Middle,0,58.905,Small Family
4504,1,male,39.0,0,0,185.54,S,1,1,1,Adult,Very High,Upper,0,185.54,Single
4505,2,female,1.0,0,2,112.53,S,3,0,1,Child,High,Middle,1,37.51,Small Family
4506,2,male,31.0,0,1,67.29,S,2,0,1,Young Adult,Medium,Middle,0,33.645,Small Family
4507,3,female,41.0,0,1,55.4,S,2,0,1,Adult,Medium,Lower,0,27.7,Small Family
4508,1,male,19.0,0,0,169.02,S,1,1,1,Teen,Very High,Upper,0,169.02,Single
4509,3,female,19.0,3,1,13.55,S,5,0,1,Teen,Low,Lower,0,2.71,Large Family
4510,3,female,6.0,0,0,42.59,S,1,1,1,Child,Medium,Lower,1,42.59,Single
4511,1,male,51.0,3,0,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
4512,2,male,21.0,0,0,114.14,S,1,1,1,Young Adult,High,Middle,0,114.14,Single
4513,1,female,33.0,0,0,223.25,S,1,1,1,Young Adult,Very High,Upper,0,223.25,Single
4514,3,male,38.0,1,1,43.34,S,3,0,0,Adult,Medium,Lower,0,14.446666666666667,Small Family
4515,3,male,50.0,1,0,22.68,C,2,0,0,Adult,Low,Lower,0,11.34,Small Family
4516,2,female,28.0,0,0,65.83,S,1,1,1,Young Adult,Medium,Middle,0,65.83,Single
4517,3,male,23.0,2,0,26.59,S,3,0,0,Young Adult,Medium,Lower,0,8.863333333333333,Small Family
4518,3,male,32.0,0,0,17.13,S,1,1,0,Young Adult,Low,Lower,0,17.13,Single
4519,1,male,47.0,3,0,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
4520,1,male,28.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
4521,3,female,18.0,2,0,41.31,S,3,0,1,Teen,Medium,Lower,0,13.770000000000001,Small Family
4522,3,male,10.0,0,0,28.98,C,1,1,0,Child,Medium,Lower,1,28.98,Single
4523,3,male,14.0,2,3,11.54,S,6,0,1,Teen,Low,Lower,1,1.9233333333333331,Large Family
4524,3,male,41.0,1,0,57.64,S,2,0,0,Adult,Medium,Lower,0,28.82,Small Family
4525,3,female,26.0,0,0,19.87,S,1,1,1,Young Adult,Low,Lower,0,19.87,Single
4526,2,male,22.0,2,1,43.26,S,4,0,1,Young Adult,Medium,Middle,0,10.815,Small Family
4527,3,male,21.0,0,0,40.5,C,1,1,0,Young Adult,Medium,Lower,0,40.5,Single
4528,3,female,31.0,0,2,47.38,S,3,0,1,Young Adult,Medium,Lower,0,15.793333333333335,Small Family
4529,3,male,27.0,1,0,59.13,S,2,0,0,Young Adult,Medium,Lower,0,29.565,Small Family
4530,1,male,26.0,0,1,105.6,S,2,0,1,Young Adult,High,Upper,0,52.8,Small Family
4531,2,female,48.0,0,0,58.53,Q,1,1,1,Adult,Medium,Middle,0,58.53,Single
4532,1,male,50.0,0,0,243.31125,S,1,1,0,Adult,Very High,Upper,0,243.31125,Single
4533,1,female,9.0,2,0,243.31125,S,3,0,1,Child,Very High,Upper,1,81.10375,Small Family
4534,2,male,34.0,0,0,57.46,S,1,1,0,Young Adult,Medium,Middle,0,57.46,Single
4535,3,male,20.0,0,1,5.95,S,2,0,0,Young Adult,Low,Lower,0,2.975,Small Family
4536,3,male,27.0,1,0,15.79,S,2,0,0,Young Adult,Low,Lower,0,7.895,Small Family
4537,2,male,34.0,2,0,109.02,S,3,0,1,Young Adult,High,Middle,0,36.339999999999996,Small Family
4538,3,male,27.0,3,0,14.93,C,4,0,0,Young Adult,Low,Lower,0,3.7325,Small Family
4539,1,female,33.0,1,1,152.4,S,3,0,1,Young Adult,Very High,Upper,0,50.800000000000004,Small Family
4540,1,male,39.0,1,1,243.31125,S,3,0,1,Adult,Very High,Upper,0,81.10375,Small Family
4541,1,female,34.0,0,0,125.27,C,1,1,1,Young Adult,High,Upper,0,125.27,Single
4542,3,female,22.0,0,0,50.7,C,1,1,1,Young Adult,Medium,Lower,0,50.7,Single
4543,1,female,22.0,1,0,137.29,S,2,0,1,Young Adult,High,Upper,0,68.645,Small Family
4544,2,male,11.0,4,0,55.73,S,5,0,1,Child,Medium,Middle,1,11.145999999999999,Large Family
4545,2,female,19.0,1,0,90.09,C,2,0,1,Teen,High,Middle,0,45.045,Small Family
4546,3,female,56.0,0,0,19.97,S,1,1,1,Adult,Low,Lower,0,19.97,Single
4547,1,female,20.0,0,3,237.89,S,4,0,1,Young Adult,Very High,Upper,0,59.4725,Small Family
4548,3,female,14.0,1,2,41.96,S,4,0,0,Teen,Medium,Lower,1,10.49,Small Family
4549,3,male,34.0,1,0,51.3,S,2,0,0,Young Adult,Medium,Lower,0,25.65,Small Family
4550,3,male,29.0,1,0,15.11,C,2,0,0,Young Adult,Low,Lower,0,7.555,Small Family
4551,3,female,27.0,0,3,53.33,S,4,0,1,Young Adult,Medium,Lower,0,13.3325,Small Family
4552,1,male,48.0,0,0,243.31125,S,1,1,1,Adult,Very High,Upper,0,243.31125,Single
4553,1,male,37.0,3,0,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
4554,3,male,23.0,1,2,40.36,S,4,0,0,Young Adult,Medium,Lower,0,10.09,Small Family
4555,2,male,24.0,0,0,75.51,C,1,1,0,Young Adult,Medium,Middle,0,75.51,Single
4556,3,male,23.0,0,0,6.55,S,1,1,0,Young Adult,Low,Lower,0,6.55,Single
4557,3,female,41.0,3,0,26.96,S,4,0,0,Adult,Medium,Lower,0,6.74,Small Family
4558,3,male,26.0,2,0,48.16,S,3,0,1,Young Adult,Medium,Lower,0,16.05333333333333,Small Family
4559,3,male,7.0,0,0,35.55,S,1,1,0,Child,Medium,Lower,1,35.55,Single
4560,3,male,29.0,0,0,20.51,S,1,1,0,Young Adult,Low,Lower,0,20.51,Single
4561,3,male,10.0,0,0,56.08,C,1,1,0,Child,Medium,Lower,1,56.08,Single
4562,2,female,58.0,0,3,65.0,S,4,0,1,Adult,Medium,Middle,0,16.25,Small Family
4563,3,male,17.0,1,0,18.9,S,2,0,0,Teen,Low,Lower,0,9.45,Small Family
4564,1,male,28.0,0,0,214.29,S,1,1,0,Young Adult,Very High,Upper,0,214.29,Single
4565,1,female,33.0,1,0,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4566,3,female,26.0,1,0,32.92,S,2,0,1,Young Adult,Medium,Lower,0,16.46,Small Family
4567,2,male,26.0,0,1,58.34,S,2,0,0,Young Adult,Medium,Middle,0,29.17,Small Family
4568,1,male,35.0,0,0,221.55,S,1,1,1,Young Adult,Very High,Upper,0,221.55,Single
4569,1,male,50.0,0,0,100.37,Q,1,1,1,Adult,High,Upper,0,100.37,Single
4570,3,male,40.0,0,0,14.49,C,1,1,0,Adult,Low,Lower,0,14.49,Single
4571,3,male,49.0,0,0,48.36,S,1,1,0,Adult,Medium,Lower,0,48.36,Single
4572,3,female,16.0,1,0,46.16,S,2,0,1,Teen,Medium,Lower,0,23.08,Small Family
4573,1,female,34.0,1,0,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4574,3,female,32.0,1,0,22.89,C,2,0,1,Young Adult,Low,Lower,0,11.445,Small Family
4575,3,male,35.0,1,3,44.06,Q,5,0,0,Young Adult,Medium,Lower,0,8.812000000000001,Large Family
4576,2,female,48.0,1,1,59.1,S,3,0,1,Adult,Medium,Middle,0,19.7,Small Family
4577,2,male,27.0,1,1,85.8,Q,3,0,1,Young Adult,High,Middle,0,28.599999999999998,Small Family
4578,1,male,25.0,0,2,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
4579,3,female,37.0,4,1,53.43,S,6,0,1,Adult,Medium,Lower,0,8.905,Large Family
4580,3,female,7.0,0,2,9.13,S,3,0,1,Child,Low,Lower,1,3.0433333333333334,Small Family
4581,3,female,27.0,0,0,29.52,C,1,1,1,Young Adult,Medium,Lower,0,29.52,Single
4582,2,male,28.0,0,0,54.73,S,1,1,1,Young Adult,Medium,Middle,0,54.73,Single
4583,3,female,18.0,4,1,42.2,C,6,0,0,Teen,Medium,Lower,0,7.033333333333334,Large Family
4584,3,female,44.0,4,0,59.79,S,5,0,1,Adult,Medium,Lower,0,11.958,Large Family
4585,3,male,16.0,1,0,42.55,S,2,0,0,Teen,Medium,Lower,0,21.275,Small Family
4586,3,male,28.0,1,0,39.11,S,2,0,0,Young Adult,Medium,Lower,0,19.555,Small Family
4587,2,female,34.0,0,0,108.85,S,1,1,1,Young Adult,High,Middle,0,108.85,Single
4588,1,male,48.0,4,0,183.69,S,5,0,1,Adult,Very High,Upper,0,36.738,Large Family
4589,3,female,30.0,1,0,9.09,C,2,0,1,Young Adult,Low,Lower,0,4.545,Small Family
4590,3,male,42.0,3,0,35.84,S,4,0,0,Adult,Medium,Lower,0,8.96,Small Family
4591,3,male,39.0,0,1,24.73,S,2,0,0,Adult,Low,Lower,0,12.365,Small Family
4592,1,female,32.0,0,1,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4593,3,male,16.0,2,1,21.85,C,4,0,0,Teen,Low,Lower,0,5.4625,Small Family
4594,2,male,11.0,0,2,51.69,S,3,0,1,Child,Medium,Middle,1,17.23,Small Family
4595,2,female,31.0,3,0,52.23,Q,4,0,1,Young Adult,Medium,Middle,0,13.0575,Small Family
4596,3,female,23.0,0,0,10.19,Q,1,1,1,Young Adult,Low,Lower,0,10.19,Single
4597,3,male,42.0,3,0,34.71,S,4,0,0,Adult,Medium,Lower,0,8.6775,Small Family
4598,1,female,40.0,0,2,243.31125,S,3,0,1,Adult,Very High,Upper,0,81.10375,Small Family
4599,2,female,28.0,1,0,108.17,S,2,0,1,Young Adult,High,Middle,0,54.085,Small Family
4600,2,male,15.0,0,1,115.32,S,2,0,1,Teen,High,Middle,1,57.66,Small Family
4601,1,female,37.0,1,0,136.32,S,2,0,1,Adult,High,Upper,0,68.16,Small Family
4602,3,male,17.0,0,2,7.07,S,3,0,0,Teen,Low,Lower,0,2.356666666666667,Small Family
4603,3,female,20.0,3,0,30.85,Q,4,0,1,Young Adult,Medium,Lower,0,7.7125,Small Family
4604,2,female,17.0,1,1,118.22,C,3,0,1,Teen,High,Middle,0,39.406666666666666,Small Family
4605,3,male,28.0,0,0,34.52,S,1,1,0,Young Adult,Medium,Lower,0,34.52,Single
4606,3,male,45.0,2,0,51.95,S,3,0,0,Adult,Medium,Lower,0,17.316666666666666,Small Family
4607,3,male,30.0,0,0,55.12,S,1,1,0,Young Adult,Medium,Lower,0,55.12,Single
4608,1,male,24.0,0,3,243.31125,C,4,0,1,Young Adult,Very High,Upper,0,60.8278125,Small Family
4609,3,female,10.0,0,0,49.65,S,1,1,1,Child,Medium,Lower,1,49.65,Single
4610,2,male,37.0,2,2,43.21,S,5,0,0,Adult,Medium,Middle,0,8.642,Large Family
4611,2,male,20.0,0,1,115.46,S,2,0,1,Young Adult,High,Middle,0,57.73,Small Family
4612,1,female,32.0,0,1,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4613,2,male,25.0,3,0,82.39,S,4,0,0,Young Adult,High,Middle,0,20.5975,Small Family
4614,1,female,41.0,1,0,243.31125,S,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
4615,1,male,28.0,0,0,158.08,S,1,1,1,Young Adult,Very High,Upper,0,158.08,Single
4616,2,male,29.0,1,2,67.33,S,4,0,0,Young Adult,Medium,Middle,0,16.8325,Small Family
4617,3,male,36.0,2,2,9.25,Q,5,0,0,Adult,Low,Lower,0,1.85,Large Family
4618,3,male,57.0,0,1,49.78,S,2,0,0,Adult,Medium,Lower,0,24.89,Small Family
4619,2,male,42.0,2,0,91.03,S,3,0,0,Adult,High,Middle,0,30.343333333333334,Small Family
4620,3,female,29.0,0,0,31.95,Q,1,1,0,Young Adult,Medium,Lower,0,31.95,Single
4621,3,male,30.0,1,3,19.55,C,5,0,0,Young Adult,Low,Lower,0,3.91,Large Family
4622,3,female,23.0,0,0,33.13,S,1,1,1,Young Adult,Medium,Lower,0,33.13,Single
4623,1,male,18.0,1,1,148.9,S,3,0,1,Teen,High,Upper,0,49.63333333333333,Small Family
4624,3,male,23.0,0,0,54.84,Q,1,1,0,Young Adult,Medium,Lower,0,54.84,Single
4625,3,male,20.0,1,0,58.38,S,2,0,0,Young Adult,Medium,Lower,0,29.19,Small Family
4626,3,female,38.0,0,1,28.47,C,2,0,1,Adult,Medium,Lower,0,14.235,Small Family
4627,2,male,16.0,0,0,67.54,S,1,1,0,Teen,Medium,Middle,0,67.54,Single
4628,3,male,47.0,0,0,21.22,C,1,1,0,Adult,Low,Lower,0,21.22,Single
4629,3,female,40.0,2,2,5.38,S,5,0,0,Adult,Low,Lower,0,1.076,Large Family
4630,3,male,30.0,0,1,47.22,S,2,0,0,Young Adult,Medium,Lower,0,23.61,Small Family
4631,1,female,30.0,0,1,227.61,C,2,0,1,Young Adult,Very High,Upper,0,113.805,Small Family
4632,2,male,23.0,0,1,88.53,S,2,0,1,Young Adult,High,Middle,0,44.265,Small Family
4633,3,female,34.0,1,0,55.82,S,2,0,1,Young Adult,Medium,Lower,0,27.91,Small Family
4634,3,male,44.0,0,0,48.55,S,1,1,0,Adult,Medium,Lower,0,48.55,Single
4635,1,female,21.0,1,0,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
4636,3,female,10.0,0,0,47.73,S,1,1,1,Child,Medium,Lower,1,47.73,Single
4637,2,male,39.0,0,0,106.99,S,1,1,1,Adult,High,Middle,0,106.99,Single
4638,3,female,34.0,0,1,54.79,S,2,0,1,Young Adult,Medium,Lower,0,27.395,Small Family
4639,3,male,15.0,3,0,34.9,S,4,0,0,Teen,Medium,Lower,1,8.725,Small Family
4640,3,female,20.0,0,0,43.69,C,1,1,1,Young Adult,Medium,Lower,0,43.69,Single
4641,3,male,19.0,0,0,46.92,S,1,1,0,Teen,Medium,Lower,0,46.92,Single
4642,2,male,21.0,0,0,68.72,S,1,1,1,Young Adult,Medium,Middle,0,68.72,Single
4643,3,female,26.0,1,0,40.58,Q,2,0,0,Young Adult,Medium,Lower,0,20.29,Small Family
4644,1,female,27.0,0,1,122.14,C,2,0,1,Young Adult,High,Upper,0,61.07,Small Family
4645,3,female,22.0,2,0,31.36,S,3,0,1,Young Adult,Medium,Lower,0,10.453333333333333,Small Family
4646,3,male,20.0,0,0,59.79,S,1,1,0,Young Adult,Medium,Lower,0,59.79,Single
4647,3,male,27.0,0,0,23.57,S,1,1,0,Young Adult,Low,Lower,0,23.57,Single
4648,2,male,32.0,0,0,62.58,S,1,1,0,Young Adult,Medium,Middle,0,62.58,Single
4649,3,male,26.0,1,0,47.08,C,2,0,0,Young Adult,Medium,Lower,0,23.54,Small Family
4650,1,female,45.0,1,2,209.33,S,4,0,1,Adult,Very High,Upper,0,52.3325,Small Family
4651,1,female,37.0,0,0,151.07,Q,1,1,1,Adult,Very High,Upper,0,151.07,Single
4652,3,female,9.0,3,0,10.27,S,4,0,1,Child,Low,Lower,1,2.5675,Small Family
4653,2,female,37.0,0,0,60.12,S,1,1,1,Adult,Medium,Middle,0,60.12,Single
4654,3,female,38.0,1,0,56.92,S,2,0,1,Adult,Medium,Lower,0,28.46,Small Family
4655,2,male,24.0,0,0,64.23,S,1,1,0,Young Adult,Medium,Middle,0,64.23,Single
4656,1,male,11.0,0,0,243.31125,S,1,1,1,Child,Very High,Upper,1,243.31125,Single
4657,3,male,30.0,2,0,58.41,S,3,0,0,Young Adult,Medium,Lower,0,19.47,Small Family
4658,3,female,30.0,1,0,21.89,S,2,0,1,Young Adult,Low,Lower,0,10.945,Small Family
4659,1,male,15.0,0,0,115.71,S,1,1,0,Teen,High,Upper,1,115.71,Single
4660,3,male,11.0,0,0,32.4,S,1,1,0,Child,Medium,Lower,1,32.4,Single
4661,3,male,29.0,0,0,59.49,S,1,1,0,Young Adult,Medium,Lower,0,59.49,Single
4662,3,female,27.0,1,2,8.79,S,4,0,1,Young Adult,Low,Lower,0,2.1975,Small Family
4663,2,female,25.0,0,0,119.48,S,1,1,1,Young Adult,High,Middle,0,119.48,Single
4664,3,female,29.0,2,1,24.91,Q,4,0,1,Young Adult,Low,Lower,0,6.2275,Small Family
4665,3,female,16.0,0,0,9.31,C,1,1,0,Teen,Low,Lower,0,9.31,Single
4666,3,male,24.0,0,0,56.43,Q,1,1,0,Young Adult,Medium,Lower,0,56.43,Single
4667,1,female,37.0,0,0,206.04,Q,1,1,1,Adult,Very High,Upper,0,206.04,Single
4668,3,female,25.0,0,1,46.44,S,2,0,1,Young Adult,Medium,Lower,0,23.22,Small Family
4669,3,male,8.0,0,0,18.22,S,1,1,1,Child,Low,Lower,1,18.22,Single
4670,3,male,24.0,0,0,46.88,S,1,1,0,Young Adult,Medium,Lower,0,46.88,Single
4671,2,male,16.0,1,0,62.61,S,2,0,0,Teen,Medium,Middle,0,31.305,Small Family
4672,3,male,33.0,0,0,28.7,S,1,1,0,Young Adult,Medium,Lower,0,28.7,Single
4673,3,male,34.0,1,0,36.46,S,2,0,0,Young Adult,Medium,Lower,0,18.23,Small Family
4674,1,female,8.0,0,0,157.76,S,1,1,1,Child,Very High,Upper,1,157.76,Single
4675,2,male,40.0,4,0,60.68,S,5,0,0,Adult,Medium,Middle,0,12.136,Large Family
4676,3,male,16.0,4,1,29.47,S,6,0,0,Teen,Medium,Lower,0,4.911666666666666,Large Family
4677,1,male,50.0,2,0,149.3,Q,3,0,1,Adult,High,Upper,0,49.76666666666667,Small Family
4678,3,female,29.0,1,0,48.13,S,2,0,1,Young Adult,Medium,Lower,0,24.065,Small Family
4679,3,male,14.0,0,0,6.34,C,1,1,0,Teen,Low,Lower,1,6.34,Single
4680,3,female,15.0,1,0,37.36,S,2,0,1,Teen,Medium,Lower,1,18.68,Small Family
4681,2,male,35.0,3,0,76.41,S,4,0,0,Young Adult,Medium,Middle,0,19.1025,Small Family
4682,1,female,25.0,0,0,238.38,S,1,1,1,Young Adult,Very High,Upper,0,238.38,Single
4683,3,female,29.0,0,0,50.78,S,1,1,1,Young Adult,Medium,Lower,0,50.78,Single
4684,2,male,51.0,0,0,86.82,Q,1,1,0,Adult,High,Middle,0,86.82,Single
4685,3,male,21.0,0,0,59.67,S,1,1,0,Young Adult,Medium,Lower,0,59.67,Single
4686,2,male,31.0,0,0,69.13,S,1,1,0,Young Adult,Medium,Middle,0,69.13,Single
4687,1,female,48.0,0,0,138.89,S,1,1,1,Adult,High,Upper,0,138.89,Single
4688,1,female,34.0,0,0,243.31125,C,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
4689,3,male,9.0,3,0,52.11,Q,4,0,0,Child,Medium,Lower,1,13.0275,Small Family
4690,3,male,37.0,0,0,11.18,C,1,1,0,Adult,Low,Lower,0,11.18,Single
4691,2,male,15.0,2,2,83.49,S,5,0,0,Teen,High,Middle,1,16.698,Large Family
4692,2,male,48.0,0,0,113.91,S,1,1,1,Adult,High,Middle,0,113.91,Single
4693,2,male,19.0,0,0,90.56,S,1,1,0,Teen,High,Middle,0,90.56,Single
4694,3,male,62.375,0,0,54.52,S,1,1,0,Senior,Medium,Lower,0,54.52,Single
4695,2,male,49.0,0,0,102.77,S,1,1,1,Adult,High,Middle,0,102.77,Single
4696,3,male,20.0,0,2,7.07,S,3,0,0,Young Adult,Low,Lower,0,2.356666666666667,Small Family
4697,3,female,30.0,0,1,21.18,S,2,0,1,Young Adult,Low,Lower,0,10.59,Small Family
4698,3,male,40.0,0,1,25.52,S,2,0,0,Adult,Medium,Lower,0,12.76,Small Family
4699,1,male,40.0,1,2,125.41,S,4,0,1,Adult,High,Upper,0,31.3525,Small Family
4700,3,male,36.0,0,0,46.75,S,1,1,0,Adult,Medium,Lower,0,46.75,Single
